id,"url",isload,"category","name","updatetime"
83,"http://www.xxbiquge.com/69_69135/",0,"武侠仙侠","轮回之朝廷鹰犬","2017-03-31 13:15:44"
84,"http://www.xxbiquge.com/69_69272/",0,"武侠仙侠","锦衣卫之杀神系统","2017-03-31 13:15:44"
85,"http://www.xxbiquge.com/76_76229/",0,"武侠仙侠","擎天一棍","2017-03-31 13:15:44"
86,"http://www.xxbiquge.com/69_69041/",0,"武侠仙侠","太生","2017-03-31 13:15:44"
87,"http://www.xxbiquge.com/68_68287/",0,"武侠仙侠","春秋儒侠","2017-03-31 13:15:44"
88,"http://www.xxbiquge.com/15_15706/",0,"武侠仙侠","西游称雄","2017-03-31 13:15:44"
89,"http://www.xxbiquge.com/72_72929/",0,"武侠仙侠","灵虫真箓","2017-03-31 13:15:44"
90,"http://www.xxbiquge.com/69_69768/",0,"武侠仙侠","黄庭真君","2017-03-31 13:15:44"
91,"http://www.xxbiquge.com/76_76514/",0,"武侠仙侠","诸天归来","2017-03-31 13:15:44"
92,"http://www.xxbiquge.com/76_76504/",0,"武侠仙侠","最强之无限主神系统","2017-03-31 13:15:44"
93,"http://www.xxbiquge.com/76_76501/",0,"武侠仙侠","噬剑天刀","2017-03-31 13:15:44"
94,"http://www.xxbiquge.com/76_76459/",0,"武侠仙侠","重生修仙时代","2017-03-31 13:15:44"
95,"http://www.xxbiquge.com/76_76446/",0,"武侠仙侠","文娱江湖","2017-03-31 13:15:44"
96,"http://www.xxbiquge.com/76_76435/",0,"武侠仙侠","都市超品仙医","2017-03-31 13:15:44"
97,"http://www.xxbiquge.com/76_76425/",0,"武侠仙侠","仙道幸运星","2017-03-31 13:15:44"
98,"http://www.xxbiquge.com/76_76418/",0,"武侠仙侠","侠行九州","2017-03-31 13:15:44"
99,"http://www.xxbiquge.com/76_76397/",0,"武侠仙侠","问道星宇","2017-03-31 13:15:44"
100,"http://www.xxbiquge.com/76_76380/",0,"武侠仙侠","仙武道纪","2017-03-31 13:15:44"
101,"http://www.xxbiquge.com/76_76376/",0,"武侠仙侠","书剑长安","2017-03-31 13:15:44"
102,"http://www.xxbiquge.com/76_76373/",0,"武侠仙侠","重生之一拳玉帝","2017-03-31 13:15:44"
103,"http://www.xxbiquge.com/76_76368/",0,"武侠仙侠","洪荒之冥河问道","2017-03-31 13:15:44"
104,"http://www.xxbiquge.com/76_76367/",0,"武侠仙侠","寒天帝","2017-03-31 13:15:44"
105,"http://www.xxbiquge.com/76_76344/",0,"武侠仙侠","九界仙尊","2017-03-31 13:15:44"
106,"http://www.xxbiquge.com/76_76334/",0,"武侠仙侠","重铸乾坤","2017-03-31 13:15:44"
107,"http://www.xxbiquge.com/76_76331/",0,"武侠仙侠","天刑纪","2017-03-31 13:15:44"
108,"http://www.xxbiquge.com/76_76329/",0,"武侠仙侠","九死仙尊","2017-03-31 13:15:44"
109,"http://www.xxbiquge.com/76_76325/",0,"武侠仙侠","我可能穿的是假越","2017-03-31 13:15:44"
110,"http://www.xxbiquge.com/76_76323/",0,"武侠仙侠","大侠养成日记","2017-03-31 13:15:44"
111,"http://www.xxbiquge.com/76_76322/",0,"武侠仙侠","一棍碎天","2017-03-31 13:15:44"
112,"http://www.xxbiquge.com/76_76309/",0,"武侠仙侠","重生之十世修仙","2017-03-31 13:15:44"
113,"http://www.xxbiquge.com/76_76308/",0,"武侠仙侠","一棍朝天","2017-03-31 13:15:44"
114,"http://www.xxbiquge.com/76_76287/",0,"武侠仙侠","江湖末世行","2017-03-31 13:15:44"
115,"http://www.xxbiquge.com/76_76282/",0,"武侠仙侠","极道天魔","2017-03-31 13:15:44"
116,"http://www.xxbiquge.com/76_76280/",0,"武侠仙侠","医统武林","2017-03-31 13:15:44"
117,"http://www.xxbiquge.com/76_76264/",0,"武侠仙侠","剑道争锋","2017-03-31 13:15:44"
118,"http://www.xxbiquge.com/76_76248/",0,"武侠仙侠","仙盟世界","2017-03-31 13:15:44"
119,"http://www.xxbiquge.com/76_76238/",0,"武侠仙侠","捕仙记","2017-03-31 13:15:44"
120,"http://www.xxbiquge.com/70_70037/",0,"都市言情","超神调节器","2017-03-31 13:15:44"
121,"http://www.xxbiquge.com/63_63416/",0,"都市言情","带着神龙打工还债","2017-03-31 13:15:44"
122,"http://www.xxbiquge.com/70_70357/",0,"都市言情","我的女友是王母","2017-03-31 13:15:44"
123,"http://www.xxbiquge.com/68_68601/",0,"都市言情","美女总裁的极品高手","2017-03-31 13:15:44"
124,"http://www.xxbiquge.com/70_70967/",0,"都市言情","透视极品小村医","2017-03-31 13:15:44"
125,"http://www.xxbiquge.com/69_69279/",0,"都市言情","从笑星走向巨星","2017-03-31 13:15:44"
126,"http://www.xxbiquge.com/3_3526/",0,"都市言情","韩娱之星光灿烂","2017-03-31 13:15:44"
127,"http://www.xxbiquge.com/0_598/",0,"都市言情","重生之妖孽人生","2017-03-31 13:15:44"
128,"http://www.xxbiquge.com/76_76212/",0,"都市言情","最强时空大反派","2017-03-31 13:15:44"
129,"http://www.xxbiquge.com/76_76162/",0,"都市言情","金牌主持","2017-03-31 13:15:44"
130,"http://www.xxbiquge.com/12_12930/",0,"都市言情","超品透视","2017-03-31 13:15:44"
131,"http://www.xxbiquge.com/3_3940/",0,"都市言情","工业之动力帝国","2017-03-31 13:15:44"
132,"http://www.xxbiquge.com/76_76300/",0,"都市言情","综艺娱乐缔造者","2017-03-31 13:15:44"
133,"http://www.xxbiquge.com/75_75972/",0,"都市言情","逍遥小村长","2017-03-31 13:15:44"
134,"http://www.xxbiquge.com/76_76032/",0,"都市言情","最强医圣","2017-03-31 13:15:44"
135,"http://www.xxbiquge.com/68_68708/",0,"都市言情","极品都市风水师","2017-03-31 13:15:44"
136,"http://www.xxbiquge.com/72_72481/",0,"都市言情","修仙大本营","2017-03-31 13:15:44"
137,"http://www.xxbiquge.com/68_68226/",0,"都市言情","三界红包群","2017-03-31 13:15:44"
138,"http://www.xxbiquge.com/76_76346/",0,"都市言情","超级医生在都市","2017-03-31 13:15:44"
139,"http://www.xxbiquge.com/38_38438/",0,"都市言情","火爆医少","2017-03-31 13:15:44"
140,"http://www.xxbiquge.com/40_40562/",0,"都市言情","吃在首尔","2017-03-31 13:15:44"
141,"http://www.xxbiquge.com/75_75940/",0,"都市言情","贴身兵王","2017-03-31 13:15:44"
142,"http://www.xxbiquge.com/75_75939/",0,"都市言情","传奇再现","2017-03-31 13:15:44"
143,"http://www.xxbiquge.com/68_68163/",0,"都市言情","天才小村长","2017-03-31 13:15:44"
144,"http://www.xxbiquge.com/76_76098/",0,"都市言情","我的妹妹是偶像","2017-03-31 13:15:44"
145,"http://www.xxbiquge.com/76_76495/",0,"都市言情","饕餮之冒险王","2017-03-31 13:15:44"
146,"http://www.xxbiquge.com/70_70116/",0,"都市言情","超级红包神仙群","2017-03-31 13:15:44"
147,"http://www.xxbiquge.com/68_68202/",0,"都市言情","异能兵王混都市","2017-03-31 13:15:44"
148,"http://www.xxbiquge.com/69_69027/",0,"都市言情","全宇宙都是我好友","2017-03-31 13:15:44"
149,"http://www.xxbiquge.com/71_71925/",0,"都市言情","超级侦探先生","2017-03-31 13:15:44"
150,"http://www.xxbiquge.com/76_76513/",0,"都市言情","魔术大明星","2017-03-31 13:15:44"
151,"http://www.xxbiquge.com/76_76507/",0,"都市言情","归来的宗师","2017-03-31 13:15:44"
152,"http://www.xxbiquge.com/76_76500/",0,"都市言情","枪御苍穹","2017-03-31 13:15:44"
153,"http://www.xxbiquge.com/76_76499/",0,"都市言情","这才叫明星","2017-03-31 13:15:44"
154,"http://www.xxbiquge.com/76_76497/",0,"都市言情","超神宠物","2017-03-31 13:15:44"
155,"http://www.xxbiquge.com/76_76493/",0,"都市言情","乡村小仙农","2017-03-31 13:15:44"
156,"http://www.xxbiquge.com/76_76492/",0,"都市言情","和美女荒岛求生的日子","2017-03-31 13:15:44"
157,"http://www.xxbiquge.com/76_76491/",0,"都市言情","女神的贴身兵王","2017-03-31 13:15:44"
158,"http://www.xxbiquge.com/76_76490/",0,"都市言情","极品美女校长","2017-03-31 13:15:44"
159,"http://www.xxbiquge.com/76_76489/",0,"都市言情","我的完美双胞胎老婆","2017-03-31 13:15:44"
160,"http://www.xxbiquge.com/76_76487/",0,"都市言情","穿越者管理协会","2017-03-31 13:15:44"
161,"http://www.xxbiquge.com/76_76476/",0,"都市言情","死亡真人秀","2017-03-31 13:15:44"
162,"http://www.xxbiquge.com/76_76473/",0,"都市言情","极品全能学霸","2017-03-31 13:15:44"
163,"http://www.xxbiquge.com/76_76469/",0,"都市言情","超时空捡宝","2017-03-31 13:15:44"
164,"http://www.xxbiquge.com/76_76468/",0,"都市言情","最强炫耀打脸系统","2017-03-31 13:15:44"
165,"http://www.xxbiquge.com/76_76466/",0,"都市言情","我的仙界商城","2017-03-31 13:15:44"
166,"http://www.xxbiquge.com/76_76463/",0,"都市言情","寻偶启事","2017-03-31 13:15:44"
167,"http://www.xxbiquge.com/76_76462/",0,"都市言情","全职神豪","2017-03-31 13:15:44"
168,"http://www.xxbiquge.com/76_76453/",0,"都市言情","我家后院是明朝","2017-03-31 13:15:44"
169,"http://www.xxbiquge.com/76_76451/",0,"都市言情","最强渡灵人","2017-03-31 13:15:44"
170,"http://www.xxbiquge.com/76_76450/",0,"都市言情","科技禁区","2017-03-31 13:15:44"
171,"http://www.xxbiquge.com/76_76448/",0,"都市言情","神级散财系统","2017-03-31 13:15:44"
172,"http://www.xxbiquge.com/76_76445/",0,"都市言情","西游直播间","2017-03-31 13:15:44"
173,"http://www.xxbiquge.com/76_76444/",0,"都市言情","老衲要还俗","2017-03-31 13:15:44"
174,"http://www.xxbiquge.com/76_76442/",0,"都市言情","金牌名导","2017-03-31 13:15:44"
175,"http://www.xxbiquge.com/76_76440/",0,"都市言情","极品护花神僧","2017-03-31 13:15:44"
176,"http://www.xxbiquge.com/76_76439/",0,"都市言情","花式红包","2017-03-31 13:15:44"
177,"http://www.xxbiquge.com/76_76437/",0,"都市言情","绝品小仙医","2017-03-31 13:15:44"
178,"http://www.xxbiquge.com/76_76427/",0,"都市言情","全能数据人生","2017-03-31 13:15:44"
179,"http://www.xxbiquge.com/76_76016/",0,"历史军事","懒散初唐","2017-03-31 13:15:45"
180,"http://www.xxbiquge.com/70_70064/",0,"历史军事","三国美人录","2017-03-31 13:15:45"
181,"http://www.xxbiquge.com/69_69482/",0,"历史军事","大国崛起1857","2017-03-31 13:15:45"
182,"http://www.xxbiquge.com/73_73406/",0,"历史军事","大明逆贼","2017-03-31 13:15:45"
183,"http://www.xxbiquge.com/68_68002/",0,"历史军事","三国最强骑兵","2017-03-31 13:15:45"
184,"http://www.xxbiquge.com/76_76258/",0,"历史军事","今宋","2017-03-31 13:15:45"
185,"http://www.xxbiquge.com/76_76275/",0,"历史军事","唐朝好舅子","2017-03-31 13:15:45"
186,"http://www.xxbiquge.com/71_71407/",0,"历史军事","带着仓库到大明","2017-03-31 13:15:45"
187,"http://www.xxbiquge.com/8_8088/",0,"历史军事","神话版三国","2017-03-31 13:15:45"
188,"http://www.xxbiquge.com/61_61285/",0,"历史军事","崛起之第三帝国","2017-03-31 13:15:45"
189,"http://www.xxbiquge.com/69_69389/",0,"历史军事","大宋起航","2017-03-31 13:15:45"
190,"http://www.xxbiquge.com/76_76161/",0,"历史军事","公子千秋","2017-03-31 13:15:45"
191,"http://www.xxbiquge.com/70_70307/",0,"历史军事","三国之双曹争雄","2017-03-31 13:15:45"
192,"http://www.xxbiquge.com/75_75617/",0,"历史军事","天唐锦绣","2017-03-31 13:15:45"
193,"http://www.xxbiquge.com/65_65338/",0,"历史军事","银狐","2017-03-31 13:15:45"
194,"http://www.xxbiquge.com/74_74497/",0,"历史军事","穿越1859之铁血兵王","2017-03-31 13:15:45"
195,"http://www.xxbiquge.com/71_71255/",0,"历史军事","大宋工程师","2017-03-31 13:15:45"
196,"http://www.xxbiquge.com/76_76240/",0,"历史军事","大宋将门","2017-03-31 13:15:45"
197,"http://www.xxbiquge.com/35_35185/",0,"历史军事","战国之平手物语","2017-03-31 13:15:45"
198,"http://www.xxbiquge.com/73_73828/",0,"历史军事","最强特种兵之龙神","2017-03-31 13:15:45"
199,"http://www.xxbiquge.com/69_69150/",0,"历史军事","抗战之召唤猛将","2017-03-31 13:15:45"
200,"http://www.xxbiquge.com/75_75563/",0,"历史军事","水浒任侠","2017-03-31 13:15:45"
201,"http://www.xxbiquge.com/65_65350/",0,"历史军事","大魏宫廷","2017-03-31 13:15:45"
202,"http://www.xxbiquge.com/65_65683/",0,"历史军事","权唐","2017-03-31 13:15:45"
203,"http://www.xxbiquge.com/69_69170/",0,"历史军事","抗战之第十班","2017-03-31 13:15:45"
204,"http://www.xxbiquge.com/76_76496/",0,"历史军事","民国大师球系统","2017-03-31 13:15:45"
205,"http://www.xxbiquge.com/64_64026/",0,"历史军事","我的伟大的卫国战争","2017-03-31 13:15:45"
206,"http://www.xxbiquge.com/75_75711/",0,"历史军事","武破三国","2017-03-31 13:15:45"
207,"http://www.xxbiquge.com/71_71700/",0,"历史军事","明末球长","2017-03-31 13:15:45"
208,"http://www.xxbiquge.com/76_76195/",0,"历史军事","万历1592","2017-03-31 13:15:45"
209,"http://www.xxbiquge.com/76_76511/",0,"历史军事","重生之大宋鬼医","2017-03-31 13:15:45"
210,"http://www.xxbiquge.com/76_76494/",0,"历史军事","狂兵龙王","2017-03-31 13:15:45"
211,"http://www.xxbiquge.com/76_76488/",0,"历史军事","最强特种兵传说","2017-03-31 13:15:45"
212,"http://www.xxbiquge.com/76_76485/",0,"历史军事","魏始皇","2017-03-31 13:15:45"
213,"http://www.xxbiquge.com/76_76482/",0,"历史军事","第三帝国","2017-03-31 13:15:45"
214,"http://www.xxbiquge.com/76_76481/",0,"历史军事","浴血兵魂","2017-03-31 13:15:45"
215,"http://www.xxbiquge.com/76_76479/",0,"历史军事","疯子门神之花大虫","2017-03-31 13:15:45"
216,"http://www.xxbiquge.com/76_76478/",0,"历史军事","唐朝好相公","2017-03-31 13:15:45"
217,"http://www.xxbiquge.com/76_76452/",0,"历史军事","悍唐","2017-03-31 13:15:45"
218,"http://www.xxbiquge.com/76_76436/",0,"历史军事","邪龙狂兵","2017-03-31 13:15:45"
219,"http://www.xxbiquge.com/76_76434/",0,"历史军事","我让历史拐个弯之明劫","2017-03-31 13:15:45"
220,"http://www.xxbiquge.com/76_76430/",0,"历史军事","龙组兵王","2017-03-31 13:15:45"
221,"http://www.xxbiquge.com/76_76410/",0,"历史军事","爱上大女人","2017-03-31 13:15:45"
222,"http://www.xxbiquge.com/76_76407/",0,"历史军事","南北朝之征伐天下","2017-03-31 13:15:45"
223,"http://www.xxbiquge.com/76_76405/",0,"历史军事","皇帝养成系统","2017-03-31 13:15:45"
224,"http://www.xxbiquge.com/76_76401/",0,"历史军事","大宋巨星","2017-03-31 13:15:45"
225,"http://www.xxbiquge.com/76_76400/",0,"历史军事","得分狂魔","2017-03-31 13:15:45"
226,"http://www.xxbiquge.com/76_76391/",0,"历史军事","超级运动专家","2017-03-31 13:15:45"
227,"http://www.xxbiquge.com/76_76385/",0,"历史军事","明朝浮生记","2017-03-31 13:15:45"
228,"http://www.xxbiquge.com/76_76383/",0,"历史军事","历史粉碎机","2017-03-31 13:15:45"
229,"http://www.xxbiquge.com/76_76382/",0,"历史军事","天下第一医馆","2017-03-31 13:15:45"
230,"http://www.xxbiquge.com/76_76370/",0,"历史军事","盛世唐魂","2017-03-31 13:15:45"
231,"http://www.xxbiquge.com/76_76363/",0,"历史军事","大明1617","2017-03-31 13:15:45"
232,"http://www.xxbiquge.com/76_76359/",0,"历史军事","唐谋天下","2017-03-31 13:15:45"
233,"http://www.xxbiquge.com/76_76355/",0,"历史军事","锦衣春秋","2017-03-31 13:15:45"
234,"http://www.xxbiquge.com/76_76335/",0,"历史军事","南晋闲人","2017-03-31 13:15:45"
235,"http://www.xxbiquge.com/76_76319/",0,"历史军事","全能中场","2017-03-31 13:15:45"
236,"http://www.xxbiquge.com/76_76306/",0,"历史军事","寒门枭士","2017-03-31 13:15:45"
237,"http://www.xxbiquge.com/76_76304/",0,"历史军事","汉末天子","2017-03-31 13:15:45"
238,"http://www.xxbiquge.com/76_76477/",0,"科幻灵异","阴阳鬼厨","2017-03-31 13:15:45"
239,"http://www.xxbiquge.com/70_70104/",0,"科幻灵异","超级美食系统","2017-03-31 13:15:45"
240,"http://www.xxbiquge.com/12_12755/",0,"科幻灵异","网游之逆天戒指","2017-03-31 13:15:45"
241,"http://www.xxbiquge.com/39_39650/",0,"科幻灵异","英雄联盟之七百年后","2017-03-31 13:15:45"
242,"http://www.xxbiquge.com/71_71425/",0,"科幻灵异","史上最强当铺","2017-03-31 13:15:45"
243,"http://www.xxbiquge.com/76_76135/",0,"科幻灵异","最强位面路人","2017-03-31 13:15:45"
244,"http://www.xxbiquge.com/15_15990/",0,"科幻灵异","恐怖都市","2017-03-31 13:15:45"
245,"http://www.xxbiquge.com/14_14223/",0,"科幻灵异","电影世界里的侠客","2017-03-31 13:15:45"
246,"http://www.xxbiquge.com/69_69433/",0,"科幻灵异","冒牌大帝","2017-03-31 13:15:45"
247,"http://www.xxbiquge.com/66_66238/",0,"科幻灵异","网游之梦想星辰","2017-03-31 13:15:45"
248,"http://www.xxbiquge.com/68_68507/",0,"科幻灵异","英雄联盟之秤砣门崛起","2017-03-31 13:15:45"
249,"http://www.xxbiquge.com/11_11121/",0,"科幻灵异","修真四万年","2017-03-31 13:15:45"
250,"http://www.xxbiquge.com/69_69507/",0,"科幻灵异","恶魔在末世","2017-03-31 13:15:45"
251,"http://www.xxbiquge.com/56_56576/",0,"科幻灵异","超龙珠","2017-03-31 13:15:45"
252,"http://www.xxbiquge.com/76_76423/",0,"科幻灵异","未来科技主宰","2017-03-31 13:15:45"
253,"http://www.xxbiquge.com/21_21988/",0,"科幻灵异","无限之守夜人","2017-03-31 13:15:45"
254,"http://www.xxbiquge.com/69_69457/",0,"科幻灵异","职业狩灵人","2017-03-31 13:15:45"
255,"http://www.xxbiquge.com/21_21005/",0,"科幻灵异","星际强兵","2017-03-31 13:15:45"
256,"http://www.xxbiquge.com/76_76078/",0,"科幻灵异","光脑武尊","2017-03-31 13:15:45"
257,"http://www.xxbiquge.com/76_76108/",0,"科幻灵异","二次元王座","2017-03-31 13:15:45"
258,"http://www.xxbiquge.com/76_76022/",0,"科幻灵异","废土崛起","2017-03-31 13:15:45"
259,"http://www.xxbiquge.com/68_68620/",0,"科幻灵异","神级盗墓系统","2017-03-31 13:15:45"
260,"http://www.xxbiquge.com/66_66179/",0,"科幻灵异","绿茵荣耀","2017-03-31 13:15:45"
